title,date,url,content
NOTA em apoio ao importante trabalho desenvolvido pela CPI da COVID-19 no Senado Federal,2021-10-18T00:00:00-03:00,https://redesustentabilidade.org.br/nota-em-apoio-ao-importante-trabalho-desenvolvido-pela-cpi-da-covid-19-no-senado-federal/,"O Elo Nacional da Rede Sustentabilidade vem à público manifestar o seu apoio ao importante trabalho desenvolvido pela CPI da COVID-19 no Senado Federal. A investigação feita a partir da coleta de provas fundamentadas em documentos, depoimentos de testemunhas e investigados, quebras de sigilo e confronto de versões sobre pontos obscuros relacionados à gestão da pandemia, deixou claro o que a maioria do povo brasileiro já desconfiava desde o começo: o governo Bolsonaro utilizou uma estratégia que expôs milhares de brasileiras e brasileiros à morte, seja pela negligência e irresponsabilidade em tomar providências lastreadas na ciência e em experiências internacionais bem sucedidas, seja pelo negacionismo abjeto que tentou esconder os interesses corruptos mais indignos de gestores públicos e empresas que visavam o lucro ao preço da morte e do sofrimento. Até o presente momento, corroborando as descobertas logradas pela CPI, o Presidente da República desdenha da angústia do povo que deveria zelar e proteger, propagandeando medicamentos sem a devida comprovação de eficácia e sendo ele mesmo o desincentivador da vacinação no Brasil. O pior presidente da história do Brasil em um dos momentos mais trágicos da história da humanidade.Por todos esses motivos e pela obrigação cumprida de dar respostas às mais de 600 mil famílias que choram a morte dos seus entes queridos, consideramos vitorioso o trabalho da CPI da COVID-19.Não poderíamos deixar de ressaltar o papel central desenvolvido pelo Senador Randolfe Rodrigues (REDE-AP), autor do requerimento que deu origem à CPI e vice presidente da comissão, que atuou de forma séria, corajosa, comprometida com o povo brasileiro e em busca da verdade dos fatos e da justiça para quem a ela deve responder. Mesmo com agressões as mais vis, típicas do bolsonarismo atroz, Randolfe mostrou porque é um dos melhores senadores da República. Reafirmamos aqui o nosso respeito e admiração à sua atuação exemplar na CPI.Assim como exaltamos também a participação fundamental do senador Fabiano Contarato (REDE-ES) com suas inquirições precisas e esclarecedoras.Ressaltamos que, além da sua contribuição aos trabalhos da comissão, o senador Contarato propiciou ao Brasil um dos momentos mais marcantes de reflexão sobre o respeito à diversidade e à pessoa humana. Registramos aqui o nosso respeito e admiração a esse parlamentar que também é uma das referências do nosso Partido.Por fim, esperamos que a PGR e os demais órgãos responsáveis pelos encaminhamentos apontados pelo relatório final da CPI da COVID-19 cumpram o seu papel constitucional, responsabilizem e punam quem tiver de punir com os rigores da lei. Estaremos vigilantes, como sempre, na defesa dos interesses do povo brasileiro, lutando para que a corrupção, o negacionismo, a vilania, a irresponsabilidade e o desprezo pela vida nunca mais se institucionalizem e ocupem o lugar dos valores que são tão caros às brasileiras e aos brasileiros, como a generosidade, a decência com a coisa pública e o respeito pela vida.Brasília, 18 de Outubro de 2021ELO NACIONAL DA REDE SUSTENTABILIDADECompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Nota contra a PEC 32/2020 – REFORMA ADMINISTRATIVA,2021-09-21T00:00:00-03:00,https://redesustentabilidade.org.br/nota-contra-a-pec-32-2020-reforma-administrativa/,"A Deputada Federal pela REDE Sustentabilidade, Joenia Wapichana, assinou nota contra a PEC 32/2020, sinalizando que votará contra a questão. O documento afirma que a proposta transforma a atual Constituição Cidadã em uma Constituição liberal, orientada para o mercado e promove precarização do serviço público prestado à sociedade e das relações de trabalho na administração pública.Leia a nota na íntegra clicando aquiCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
NOTA DA REDE SUSTENTABILIDADE ESTADUAL SOBRE O PROJETO GÊNESIS,2021-09-17T00:00:00-03:00,https://redesustentabilidade.org.br/nota-da-rede-sustentabilidade-estadual-sobre-o-projeto-genesis/,
"“Vemos a importância de ter uma parlamentar indígena, mas é preciso de mais, o Congresso precisa ser ocupado por mais indígenas”, diz Ariane Susui em entrevista",2021-09-13T00:00:00-03:00,https://redesustentabilidade.org.br/vemos-a-importancia-de-ter-uma-parlamentar-indigena-mas-e-preciso-de-mais-o-congresso-precisa-ser-ocupado-por-mais-indigenas-diz-ariane-susui-em-entrevista/,
REDE apoia a luta coletiva dos povos indígenas,2021-08-24T00:00:00-03:00,https://redesustentabilidade.org.br/rede-apoia-a-luta-coletiva-dos-povos-indigenas/,"A REDE Sustentabilidade vem a público manifestar total apoio à luta coletiva dos povos indígenas do Brasil.No dia 25 de agosto o Supremo Tribunal Federal fará o julgamento da ação de reintegração de posse movida pelo governo de Santa Catarina contra o povo Xokleng, referente à Terra Indígena (TI) Ibirama-Laklãnõ, onde também vivem os povos Guarani e Kaingang. Com força de Repercussão Geral, a decisão tomada neste julgamento servirá de diretriz para a gestão federal e todas as instâncias da Justiça, também de referência a todos os processos, procedimentos administrativos e projetos legislativos no que diz respeito aos procedimentos demarcatórios.O marco temporal é um dos principais pontos a ser analisado na ação. Trata-se de uma interpretação ruralista que restringe os direitos constitucionais dos povos indígenas. De acordo com ela, os povos indígenas só teriam direito à terra se estivessem sobre sua posse no dia 5 de outubro de 1988, data da promulgação da Constituição ou se ficar comprovado conflito pela posse da terra.Ressaltamos que os direitos territoriais consistem em direito fundamental dos povos indígenas e se concretizam no direito originário sobre as terras que tradicionalmente ocupam.Na defesa ambiental, da vida e dos direitos territoriais dos povos indígenas a REDE Sustentabilidade participa da ação como amicus curiae. Nesse sentido, conclamamos toda a sociedade a somar-se à Mobilização Nacional Indígena Luta pela Vida.ELO NACIONAL DA REDE SUSTENTABILIDADEELO INDÍGENA DA REDE SUSTENTABILIDADECompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Oposição convoca o País em defesa da vida e contra Bolsonaro,2021-04-13T00:00:00-03:00,https://redesustentabilidade.org.br/oposicao-convoca-o-pais-em-defesa-da-vida-e-contra-bolsonaro/,"Reunidos nesta terça-feira (13/04), presidentes e líderes no Legislativo de nove partidos de oposição decidiram unificar e intensificar ações para enfrentar a gravíssima crise brasileira, que só poderá ser superada com um combate efetivo à pandemia e a Jair Bolsonaro, responsável por transformá-la num verdadeiro genocídio.Os partidos também manifestam desagravo as agressões e incitações a violência ao Senador Randolfe, autor do Requerimento da CPI sobre a Pandemia. Além de não condizer com a postura de um presidente, demostra seu caráter autoritário, que desloca a energia de seu governo para agredir opositores em vez de salvar vidas.Nossa primeira preocupação é com a defesa da vida e com a sobrevivência da população brasileira, que precisa com igual urgência de um plano eficaz de vacinação em nível nacional e do restabelecimento do auxílio emergencial de R$ 600, dentre outras medidas para preservar o país e a economia da tragédia que este governo representa.Além de reforçar as ações no âmbito do Congresso para apurar as responsabilidades do governo Bolsonaro por meio de CPIs no Senado e na Câmara dos Deputados, conclamamos a sociedade brasileira à mobilização pelo impeachment de Jair Bolsonaro, por todos os crimes que já cometeu contra o país e o povo brasileiro.Os nove partidos que assinam este documento se comprometem a:Defender a integridade e a efetividade da CPI do Senado para apurar os crimes do governo Bolsonaro na condução da pandemia;Trabalhar em conjunto pela criação e instalação de uma CPI na Câmara;Trabalhar em conjunto pela votação e aprovação no Congresso do auxílio emergencial de R$ 600;Convocar a Plenária Nacional do Impeachment, reunindo os autores dos mais de 100 pedidos de abertura de processo contra Bolsonaro por crimes de responsabilidade;Organizar um ato político nacional em defesa da vacina, do auxílio emergencial e do Impeachment de Bolsonaro;Apoiar as inciativas dos movimentos sociais e da sociedade civil no sentido de enfrentar a pandemia e dar um basta ao governo criminoso de Bolsonaro.Brasília, 13 de abril de 2021REDE Sustentabilidade (REDE)Partido Comunista do Brasil (PCdoB)Partido Democrático Trabalhista (PDT)Partido Socialista Brasileiro (PSB)Partido Socialismo e Liberdade (PSOL)Partido dos Trabalhadores (PT)Partido Verde (PV)CidadaniaUnidade Popular (UP)Compartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Nota em repúdio à inaceitável posição do Presidente da República com ameaças à integridade do Senador Randolfe Rodrigues e orientações para a interferência no Judiciário,2021-04-12T00:00:00-03:00,https://redesustentabilidade.org.br/nota-em-repudio-a-inaceitavel-posicao-do-presidente-da-republica-com-ameacas-a-integridade-do-senador-randolfe-rodrigues-e-orientacoes-para-a-interferencia-no-judiciario/,"A Rede Sustentabilidade vem a público manifestar seu repúdio à inaceitável posição do Presidente da República , revelada ao país em áudio divulgado nesta manhã, com ameaças à integridade do Senador Randolfe Rodrigues e orientações para a interferência no Judiciário, através da cassação de ministros do STF.O episódio reitera, mais uma vez, o desapreço do presidente com a democracia e seu inconformismo frente aos mecanismos institucionais de fiscalização do poder executivo.A REDE SUSTENTENTABILIDADE tomará todas as providências cabíveis para que o Presidente seja responsabilizado por incitar a violência e utilizar ameaças como tentativa, mesmo que infrutífera, de constranger ou intimidar aqueles que têm por função fiscalizar e defender a população em meio ao desgoverno explicitado pelo alarmante número de óbitos durante a pandemia da COVID 19.Não foi a primeira vez que o mais alto mandatário do país se posicionou de forma absolutamente incompatível com a postura que se espera de um presidente da república ao se referir a um senador eleito, notadamente ao senador líder da oposição.Manifestamos ainda que em função de sua sabida relação com grupos radicais, inclusive armados, imputaremos diretamente ao Presidente a responsabilidade de qualquer ameaça ou ato contra o Senador Randolfe.Toda solidariedade ao senador Randolfe Rodrigues! Basta de ameaças e um governo que envergonha e promove a morte dos brasileiros.Impeachment já!Elo Nacional da Rede SustentabilidadeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Luta e Dor em Memoria de Madalena Leite,2021-04-07T00:00:00-03:00,https://redesustentabilidade.org.br/luta-e-dor-em-memoria-de-madalena-leite/,"É com muita tristeza e repúdio, que nós do Elo LGBT da Rede Sustentabilidade, recebemos a notícia de que mais um corpo preto e travesti foi violado em seu direito de viver. Trata-se da primeira vereadora travesti da cidade de Piracicaba-SP, Madalena Leite, que aos 64 anos teve sua vida brutalmente ceifada no interior de sua residência.Quantas vidas trans a mais teremos que perder???Segundo o dossiê da Rede nacional de pessoas trans, o Brasil lidera, pelo quinto ano consecutivo, o ranking de países que mais mata travestis e transexuais, em todo o mundo. No ano de 2020, foram registrados 184 casos de mortes de pessoas trans e travestis e um aumento de 50,82%, em relação ao ano de 2019, em que foram registrados 122 casos.Precisamos lembrar a vida física e social das nossas pessoas trans. Estes devem ser visíveis 365 dias do ano e precisam que enxerguemos seus corpos como participantes do processo social, no qual pessoas trans e travestis, como todos os outros cidadãos do país, não tenham que conviver com o medo para sobreviver.Somos pessoas de luta e de paz! Confiantes de que só existe o que se faz, não deixaremos passar despercebido qualquer falta de garantia dos direitos humanos de nossa população LGBT. Por isso nos somamos a luta dos movimentos nacionais por vida digna das pessoas LGBT. Nós existimos! Nós resistimos!Madalena Leite Presente!!Elo LGBT Rede SustentabilidadeExecutiva Nacional Rede SustentabilidadeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Comissão Executiva divulga Tese Guia e Moções,2021-04-06T00:00:00-03:00,https://redesustentabilidade.org.br/comissao-executiva-divulga-tese-guia/,Acesse a Tese Guia construída no âmbito do 4º Congresso Nacional da REDE Sustentabilidade. No documento você vai encontrar informações sobre: A conjuntura política e a REDE Sustentabilidade; Autoavaliação do partido e das eleições de 2020; Diretrizes para as eleições de 2022; Fortalecimento e concepção organizacional.Acesse: http://localhost/wordpress/wp-content/uploads/2021/04/TESE-GUIA-EXECUTIVA.pdfAcesse também o caderno de teses aprovadas no Congresso: https://docs.google.com/document/d/1naRPfUxPFg0rwYfi29FwXA2lcThMyhQw327A62TlC30/edit?usp=sharingMoçõesDurante o evento também foram divulgadas algumas moções que você pode ter acesso pelos links:Moção ELO IndígenaMoção ELO Sindical Trabalho e SustentabilidadeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)
Nota dos Presidentes e Presidentas da oposição sobre o 31 de março,2021-03-31T00:00:00-03:00,https://redesustentabilidade.org.br/nota-dos-presidentes-e-presidentas-da-oposicao-sobre-o-31-de-marco/,"Hoje completam-se 57 anos do golpe de Estado, que abriu as portas para a ditadura militar que perdurou mais de 20 anos e que deixou sequelas profundas na história do país, nas vidas de pessoas e famílias, de democratas, a imensa maioria deles preocupados simplesmente em assegurar a preservação do Estado de direito, em lugar do autoritarismo.Não se pode negar que vivamos hoje desafios assemelhados, com a democracia correndo riscos sérios e objetivos, diante da escalada de um governo de pretensões claramente autoritárias, que não esconde tal intento de ninguém, e que tem se valido metodicamente de tentativas de cooptar tanto setores das polícias militares, quanto das próprias forças armadas, para implementar seu projeto político.Evidentemente os democratas nada têm a celebrar nos dias 31/03, embora reconheçamos que as Forças Armadas e suas principais lideranças têm se atido ao papel institucional que a Constituição Federal consignou a elas. Trata-se, sem dúvidas, de uma evolução civilizatória, que o presidente da República e seu atual Ministro da Defesa se negam a reconhecer, porque jamais superaram o 31 de março de 1964.Jair Bolsonaro ocupa-se, neste sentido, de articular seus delírios autoritários, em lugar de assumir o papel de mais alto servidor público da Nação e, frente a essa missão, coordenar esforços nacionais, irmanado com governadores e prefeitos, no sentido de fazer face à gravíssima crise sanitária que o país enfrenta há mais de um ano.O presidente destoa do povo, que precisa de saúde; de desempregados, que buscam o pão de cada dia; de famílias, que sofrem seus mortos pela Covid; de miseráveis, que tentam sobreviver à fome; das instituições, que desejam democracia e não um regime de força, que só faria perpetuar a desgraça em que vivemos atualmente.Conclamamos o povo brasileiro a rechaçar qualquer tentativa de restrição da democracia.Fora arbítrio, xô autoritarismo e viva o Brasil!Heloísa Helena e Wesley DiógenesPorta-Vozes Nacionais da Rede SustentabilidadeCarlos SiqueiraPresidente Nacional do Partido Socialista Brasileiro – PSBCarlos LupiPresidente Nacional do Partido Democrático TrabalhistaGleisi HoffmannPresidenta Nacional do Partido dos Trabalhadores – PTJuliano MedeirosPresidente Nacional do Partido Socialismo e Liberdade – PSOLLuciana SantosPresidenta Nacional do Partido Comunista do Brasil – PCdoBLeonardo PériclesUnidade Popular Pelo Socialismo – UPCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Nota de repúdio às investidas de Bolsonaro contra as Forças Armadas e a Democracia Brasileira,2021-03-31T00:00:00-03:00,https://redesustentabilidade.org.br/nota-de-repudio-as-investidas-de-bolsonaro-contra-as-forcas-armadas-e-a-democracia-brasileira/,"Neste triste momento, em que o Brasil se vê conduzido de maneira trágica frente a crise sanitária, com mais de 317 mil vidas ceifadas em um ano de pandemia do COVID-19, principalmente em função do negacionismo, do obscurantismo e completa ausência de competência técnica e diplomática, algo que poderia ser inclusive chamado de necropolítica, o povo brasileiro testemunha estarrecido, o Presidente da República de maneira evidentemente ilegal e indevida, ameaçar a normalidade democrática ao tentar politizar a atuação das Forças Armadas. A responsável e altiva recusa em permitir a submissão das Forças Armadas Brasileiras a intenções políticas,  genocidas e negacionistas levou à demissão do ex-Ministro da Defesa Fernando Azevedo e dos ex-Comandantes das Forças Armadas – Fernando Azevedo, Edson Leal Pujol, Ilques Barbosa e Antônio Carlos Bermudez, provocando a mais profunda crise institucional das últimas décadas.Esta mais recente atitude acontece em contexto de grave crise com denúncias de enriquecimento e corrupção por familiares, enormes derrotas judiciais no STF, desindustrialização e aumento de desemprego, subtração de direitos dos trabalhadores e isolamento internacional sem precedentes na história do Brasil. Diante de isolamento político evidente, Bolsonaro busca movimentar peças de seu governo para assegurar uma sustentação política, mesmo que para isso atente contra as instituições republicanas e democráticas.Nesta emblematica data, a lamentavel manifestacao no recem nomeado ministro da defesa torna explicita a intencao presidencial e faz necessario um firme posicionamento da sociedade brasileira no sentido de rechaçar veementemente qualquer infeliz manifestação favoravel ao rompimento da ordem institucinal, à ditadura, tortura e morte de nossos cidadaos.Não por acaso, a REDE SUSTENTABILIDADE e uma ampla frente de parlamentares do Congresso Brasileiro que protocolam hoje um novo pedido de  impeachment do Presidente Bolsonaro. Este ato decorre pelo cometimento de crime de responsabilidade, de forma flagrante “contra o livre exercício dos direitos políticos, individuais e sociais”, por  provocar animosidade entre as classes armadas ou contra elas.A Rede Sustentabilidade reitera seu posicionamento em defesa da democracia e repudia toda e qualquer ameaça de volta a um passado sombrio, que devastou o Estado Democrático de Direito, impôs censura à imprensa, fechou o Congresso Nacional, cassou parlamentares, partidos políticos e ministros da Suprema Corte e perseguiu, prendeu e torturou centenas de pessoas. Temos confiança de que as Forças Armadas cumprirão o seu papel constitucional e não embarcarão em aventuras golpistas. A REDE se solidária com as famílias das centenas de milhares de vítimas da pandemia e exige do governo Bolsonaro medidas concretas para viabilizar a vacinação em massa da população e para mitigar a fome e as dificuldades de sobrevivência de milhões de brasileiros.Em defesa da democracia brasileira. Pelo restabelecimento de um governo digno e moralmente apto. Pela defesa da vida. Chega de Bolsonaro.Ditadura nunca mais!!!Brasília, 31 de março de 2021.Executiva Nacional da Rede SustentabilidadeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
4º Congresso reuniu mais de 800 pessoas online,2021-03-29T00:00:00-03:00,https://redesustentabilidade.org.br/4o-congresso-reuniu-mais-de-800-pessoas-online/,"O 4º Congresso da Rede Sustentabilidade, ocorrido entre 26 e 28 de março, foi o primeiro evento dessa natureza totalmente digital no país. Dirigentes, delegados e filiados, somaram mais de 800 pessoas na plataforma ao longo dos três dias.Com saudações de partidos amigos, inclusive uma agremiação de Portugal, a cerimônia de abertura foi presidida por Pedro Ivo Batista e Laís Garcia e em seguida a psicanalista Maria Homem foi recepcionada por Heloísa Helena para dar uma palestra sobre a política como vida ou como morte e teve como debatedora Marina Silva.Antes de apreciar as teses produzidas pelos ativistas do partido, os presentes puderam ouvir o diplomata, ex-ministro de Meio Ambiente e ex-diretor da UNCTAD/ONU Rubens Ricúpero sobre a conjuntura internacional e a socióloga, jornalista e ex-consultora do Senado Federal Maristela Bernardo sobre o cenário atual do Brasil.O fortalecimento da Rede Sustentabilidade, sua agenda parlamentar e no Executivo e o projeto 2022 também foram debatidos e, na noite de domingo, a nova direção do partido foi eleita por aclamação.Para liderar os novos dirigentes na implementação das decisões foram escolhidos a ex-senadora Heloísa Helena como Porta Voz feminina e o engenheiro ambiental Wesley Diógenes como Porta Voz masculino.Compartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
O credenciamento começou,2021-03-25T00:00:00-03:00,https://redesustentabilidade.org.br/o-credenciamento-comecou/,"Estão ansiosos para o nosso 4º Congresso Nacional? Então corre para fazer o seu credenciamento. Já começou e vai até amanhã (26). Todos os dias, de 10h as 19h.Acesse: http://bit.ly/Credenciamento4CongressoCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Teses inscritas estão abertas para receber emendas,2021-03-25T00:00:00-03:00,https://redesustentabilidade.org.br/teses-inscritas-estao-abertas-para-receber-emendas/,"As teses abaixo cumpriram todos os requisitos da resolução nº01/2021 da Comissão Executiva Nacional.Estão abertas para receber emendas até o dia 27/03 (sábado), às 14h, pelo e-mail. congresso@localhostNo título do email especifique o número da tese.Acesse as teses: http://localhost/wordpress/wp-content/uploads/2021/03/TESES-INSCRITAS.pdfTese Guia: https://docs.google.com/document/d/10niLnkLeCkRO4ZxZhcoeXirnVguWCYeEnLv3874VvdU/edit#Anexo – Descobrindo Valores e Competências Essenciais: http://localhost/wordpress/wp-content/uploads/2021/03/Cópia-de-valores-e-competencias-1.pdfAnexo – Organização de Partido: http://localhost/wordpress/wp-content/uploads/2021/03/tese-de-organizacao-da-REDE.pdfCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
ATENÇÃO DELEGADOS E FILIADOS! Termina hoje o prazo para inscrição!,2021-03-19T00:00:00-03:00,https://redesustentabilidade.org.br/atencao-delegados-e-filiados-termina-hoje-o-prazo-para-inscricao/,"Atenção delegadas, delegados e filiadas e filiados que querem participar do 4º Congresso Nacional da REDE. O prazo para se inscrever termina hoje (19).Sua participação é muito importante!Se você ainda não se inscreveu, acesse: http://bit.ly/4congressorede e participe!O prazo para inscrever teses também acaba hoje. As delegadas e os delegados eleitos nas conferencias estaduais para participar do 4º Congresso Nacional da Rede Sustentabilidade podem inscrever teses para a consulta e participação direta.Mas atenção! Para que a tese seja analisada, ela deve ter sido objeto de debate das conferencias estaduais e aprovada por elas em ata da conferencia OU como rege a resolução 01/2021 da Comissão Executiva Nacional.Se você se enquadra, acesse agora e faça a sua inscrição: http://bit.ly/Tese4CongressoRedeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Termina hoje o prazo para inscrição de teses,2021-03-19T00:00:00-03:00,https://redesustentabilidade.org.br/termina-hoje-o-prazo-para-inscricao-de-teses/,"As delegadas e os delegados eleitos nas conferencias estaduais para participar do 4º Congresso Nacional da Rede Sustentabilidade podem inscrever teses para a consulta e participação direta.Mas atenção! Para que a tese seja analisada, ela deve ter sido objeto de debate das conferencias estaduais e aprovada por elas em ata da conferencia OU como rege a resolução 01/2021 da Comissão Executiva Nacional.Se você se enquadra, acesse agora e faça a sua inscrição: http://bit.ly/Tese4CongressoRedeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Faltam 11 dias – Newsletter – 4º Congresso Nacional da REDE,2021-03-15T00:00:00-03:00,https://redesustentabilidade.org.br/edicao-01-newsletter-4o-congresso-nacional-da-rede/,Nosso 4º Congresso está chegando e temos algumas informações para dividir com vocês.Leia com atenção e não esqueça de fazer a sua inscrição: http://bit.ly/4congressoredeClique aqui para ler nosso informeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)
Ricupero e Maristela Bernardo falam sobre conjuntura política no Brasil e no mundo,2021-03-12T00:00:00-03:00,https://redesustentabilidade.org.br/ricupero-e-maristela-bernardo-falam-sobre-conjuntura-politica-no-brasil-e-no-mundo/,"A conjuntura política no Brasil e no mundo é um dos temas de debate do 4º do Congresso Nacional da REDE. O jurista, historiador e diplomata Rubens Ricupero é o convidado para falar sobre o momento no âmbito internacional e a jornalista e socióloga Maristela Bernardo no contexto nacional. Os debates acontecem no dia 27 de março, segundo dia do evento que este ano acontece online.O bate-papo com Ricupero acontece das 10h às 11h e com a jornalista Maristela Bernado, das 11h30 às 12h30.As inscrições de delegados e filiados e para a apresentação de teses já estão disponíveis pelo link: http://bit.ly/4congressoredeCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
Alteração no Plano de Regularização,2021-03-08T00:00:00-03:00,https://redesustentabilidade.org.br/alteracao-no-plano-de-regularizacao/,"Pessoas de luta e de paz,Diante de apelos de dirigentes estaduais e filiad@s, a executiva nacional fez uma alteração no plano de regularização.Para se regularizarem @s filiad@s precisam dar uma entrada de pelo menos 10% do valor de sua dívida e o restante deve ser parcelado em até 12 vezes.Importante: tod@s que fizeram suas regularizações durante esta semana no plano anterior (de 50% de entrada), poderá reajustar o plano para o novo modelo.Todos que queiram se regularizar, por favor, entrem em contato com o WhatsApp 61 9633-8934.É importante ressaltar que, pela resolução número 4/2019, assim como pelo nosso estatuto, a contribuição de filiados em cargo eletivo ou em cargo comissionado tem valores diferentes. Abaixo, colocamos a resolução para elucidar possíveis questionamentos. É dever d@ filiad@ estar regular com sua contribuição devida, de acordo com a regulamentação interna da REDE.Há casos de filiad@s que não estejam em condições de arcar com os 20 reais mensais da contribuição obrigatória, por isso, temos em nosso estatuto o expediente da isenção. Os pedidos de isenção feitos à direção nacional são encaminhados às direções estaduais para checagem, com a resposta positiva, ou omissão, a autorização de isenção passa a valer por 3 meses. Começamos a receber novos pedidos de isenção que serão enviados aos estados.Apesar de a arrecadação ser nacional, parcialmente as contribuições voltam para os estados. Em geral, a executiva repassa os valores semestralmente. Como forma de incentivar os estados, vamos repassar mensalmente os valores, desde que 10% dos filiados no estado estejam pagando suas contribuições. Não serão contabilizados para esta ação os filiados que estejam gozando do benefício da isenção.Nos próximos dias a coordenação de finanças estará disponível para diálogos, negociações e esclarecimentos sobre a cobrança de filiad@s. Para agendar uma reunião, enviar mensagem para Zé Gustavo pelo telefone 16 98157 1676.Agradecemos à coordenação executiva o empenho em colaborar este processo.Espero que tod@s estejam bem.Abs,Coordenação Nacional de FinançasZé Gustavo e Bandeira de MelloCompartilhe isso:Clique para compartilhar no WhatsApp(abre em nova janela)Clique para compartilhar no Facebook(abre em nova janela)Clique para compartilhar no Twitter(abre em nova janela)Clique para compartilhar no Telegram(abre em nova janela)"
4º Congresso Nacional da Rede será realizado entre os dias 26 a 28 de março,2021-02-25T00:00:00-03:00,https://redesustentabilidade.org.br/4o-congresso-nacional-da-rede-sera-realizado-entre-os-dias-26-a-28-de-marco/,
MOEBIUS 21 – Ciclo de Debates Sustentabilismo e Democracia,2021-02-25T00:00:00-03:00,https://redesustentabilidade.org.br/moebius-21-ciclo-de-debates-sustentabilismo-e-democracia/,
